timestamp,name,value
0,frontend##frontend_network_in,2.666111063100663e-07
0,orders##orders_network_in,5.0641644987884326e-08
0,catalogue##catalogue_network_in,6.188819591346509e-08
0,frontend##frontend_response_time,8.623292385206731e-10
0,orders##orders_response_time,1.4287611893136644e-11
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,0.949165454671376
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,1.5669944414159462e-07
0,orders##orders_cpu,1.373959608623695e-07
0,catalogue##catalogue_cpu,1.489530195404151e-07
0,frontend##frontend_qps,1.48140609168145e-06
0,orders##orders_qps,1.0440399882744354e-06
0,catalogue##catalogue_qps,5.585368101019849e-07
0,frontend##frontend_error_rate,5.883068940763848e-09
0,orders##orders_error_rate,1.994974185375376e-09
0,catalogue##catalogue_error_rate,1.497917897953018e-09
0,frontend##frontend_network_in,3.249134251541981e-07
0,orders##orders_network_in,1.840117799563685e-07
0,catalogue##catalogue_network_in,1.314734093435959e-07
0,frontend##frontend_response_time,8.378120346803794e-10
0,orders##orders_response_time,1.5302116879631552e-11
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,0.9800886487983932
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
